,ConstituentID,DisplayName,Region,Gender,BeginDate,Wiki QID,Income ($)
275,317,Balthus (Baltusz Klossowski de Rola),Quito; Ecuador; South America; Americas,Male,1908,Q325925,17200
276,318,Lewis Baltz,Dodoma; Tanzania; Eastern Africa; Africa,Male,1945,Q353266,9300
277,319,Thomas Bamberger,Philipsburg; Sint Maarten (Dutch part); Caribbean; Americas,Male,1948,Q323431,11600
278,320,McDonald (Mackey Jeffries) Bane,Bern; Switzerland; Western Europe; Europe,Female,1928,Q1447261,3100
279,321,Colette Bangert,Dili; East Timor; South-Eastern Asia; Asia,Female,1934,Q5702008,17200
280,322,Walter Darby Bannard,Oslo; Norway; Northern Europe; Europe,Male,1934,Q589698,17200
281,323,John Banting,Athens; Greece; Southern Europe; Europe,Male,1902,Q6220564,9300
282,324,Rudolf Baranik,Athens; Greece; Southern Europe; Europe,Male,1920,Q45205,24100
283,325,Vladimir Baranoff-Rossiné,Maseru; Lesotho; Southern Africa; Africa,Male,1888,Q573654,24100
284,327,Anthony Barboza,Kuwait City; Kuwait; Western Asia; Asia,Male,1944,Q3018587,11600
285,329,Miquel Barcelo,George Town; Cayman Islands; Caribbean; Americas,Male,1957,Q561930,20900
286,330,Peter Bardazzi,Stanley; Falkland Islands; South America; Americas,Male,1943,Q3027988,17200
287,331,Jules-Jean-Antoine Baric,Pristina; Kosovo; Eastern Europe; Europe,Male,1825,Q538534,11600
288,332,Richard Baringer,Yamoussoukro; Cote D'Ivoire (Ivory Coast); Western Africa; Africa,Male,1921,Q6188485,12400
289,333,George Barker,Roseau; Dominica; Caribbean; Americas,Male,1942,Q1644838,12400
290,334,Walter William Barker,Ljubljana; Slovenia; Southern Europe; Europe,Male,1921,Q2075836,9000
291,335,Ernst Barlach,Bucharest; Romania; Eastern Europe; Europe,Male,1870,Q156890,9300
292,336,George Barnard,Bridgetown; Barbados; Caribbean; Americas,Male,1819,Q127916,25800
293,337,Cyril H. Barnes,Yerevan; Armenia; Western Asia; Asia,Male,1908,Q281637,9300
294,338,Matthew Rackham Barnes,Jakarta; Indonesia; South-Eastern Asia; Asia,Male,1880,Q116054,9300
295,339,Robert Barnes,Bamako; Mali; Western Africa; Africa,Male,1934,Q834926,11600
296,342,Will Barnet,Yaren; Nauru; Micronesia; Oceania,Male,1911,Q1566998,22200
297,343,Tina Barney,Doha; Qatar; Western Asia; Asia,Female,1945,Q522240,24100
298,344,Hannelore Baron,Addis Ababa; Ethiopia; Eastern Africa; Africa,Female,1926,Q12286231,42800
299,345,Martin Barooshian,Tegucigalpa; Honduras; Central America; Americas,Male,1929,Q213848,9300
300,347,Steve Barraclough,Kingston; Norfolk Island; Australia and New Zealand; Oceania,Male,1991,Q345379,5400
301,348,Maurice Barraud,Minsk; Belarus; Eastern Europe; Europe,Male,1889,Q142472,34700
302,349,Susan Barron,Antananarivo; Madagascar; Eastern Africa; Africa,Female,1947,Q11714362,5400
303,350,Thomas F. Barrow,Reykjavik; Iceland; Northern Europe; Europe,Male,1938,Q7913949,12400
304,351,D. F. Barry,Saint Helier; Jersey; Northern Europe; Europe,Male,1854,Q95246,9300
305,352,Robert Barry,Mata Utu; Wallis And Futuna Islands; Polynesia; Oceania,Male,1936,Q477373,5400
306,353,Robert Bart,Castries; Saint Lucia; Caribbean; Americas,Male,1923,Q573374,5400
307,354,Frances Barth,Georgetown; Guyana; South America; Americas,Female,1946,Q3809107,24100
308,355,Ruodi Barth,Canberra; Australia; Australia and New Zealand; Oceania,Male,1921,Q15522104,9300
309,356,"Ralph Bartholomew, Jr.",Minsk; Belarus; Eastern Europe; Europe,Male,1907,Q531234,42800
310,357,Jennifer Bartlett,Valletta; Malta; Southern Europe; Europe,Female,1941,Q6178106,17200
311,358,Robert Bartlett,Nuuk; Greenland; Northern America; Americas,Male,1922,Q1347549,45500
312,359,Carlo Bartoli,Gustavia; Saint-Barthelemy; Caribbean; Americas,Male,1931,Q1694168,3100
313,360,Luigi Bartolini,Djibouti; Djibouti; Eastern Africa; Africa,Male,1892,Q172346,9300
314,361,Joseph Bartscherer,George Town; Cayman Islands; Caribbean; Americas,Male,1954,Q561184,22200
315,362,Gianfranco Baruchello,Hamilton; Bermuda; Northern America; Americas,Male,1924,Q328719,9000
316,363,Héctor Basaldua,Yerevan; Armenia; Western Asia; Asia,Male,1895,Q20200829,20900
317,364,Bernard Baschet,Beijing; China; Eastern Asia; Asia,Male,1917,Q702625,9300
318,365,François Baschet,Maputo; Mozambique; Eastern Africa; Africa,Male,1920,Q6229503,39500
319,366,Georg Baselitz,Tripolis; Libya; Northern Africa; Africa,Male,1938,Q164775,17200
320,368,Mati Basis,Basseterre; Saint Kitts And Nevis; Caribbean; Americas,Male,1933,Q16149444,12400
321,369,Leonard Baskin,Diego Garcia; British Indian Ocean Territory; Eastern Africa; Africa,Male,1922,Q2601617,9000
322,370,Jean-Michel Basquiat,Port-au-Prince; Haiti; Caribbean; Americas,Male,1960,Q155407,22200
323,371,Joel Bass,Chisinau; Moldova; Eastern Europe; Europe,Male,1943,Q1507993,34400
324,372,Saul Bass,Rome; Italy; Southern Europe; Europe,Male,1920,Q536884,9300
325,373,Giampiero Bassi,Mata Utu; Wallis And Futuna Islands; Polynesia; Oceania,Non-Binary,1926,Q1902217,11600
326,374,Miriam Bat-Yosef,Nairobi; Kenya; Eastern Africa; Africa,Female,1931,Q3473432,9000
327,375,Georges Bataille,Tarawa; Kiribati; Micronesia; Oceania,Male,1897,Q207359,34400
328,377,Josef Bato,Tegucigalpa; Honduras; Central America; Americas,Male,1888,Q451564,3100
329,378,John Battan,Saint-Denis; Reunion; Eastern Africa; Africa,Male,1943,Q450696,20900
330,379,Wall Batterton,East Jerusalem; Palestinian Territory Occupied; Western Asia; Asia,Male,1932,Q738892,5400
331,380,Dora M. Batty,Taipei; Taiwan; Eastern Asia; Asia,Female,1900,Q5144661,20900
332,381,Eugen Batz,St. George's; Grenada; Caribbean; Americas,Male,1905,Q365683,9000
333,382,"Harry W. Batz, Jr.",Dushanbe; Tajikistan; Central Asia; Asia,Male,1871,Q5298570,3100
334,383,André Bauchant,Gibraltar; Gibraltar; Southern Europe; Europe,Male,1873,Q516924,5400
335,384,Karl Bauer,Bogota; Colombia; South America; Americas,Male,1868,Q468453,22200
336,385,Rudolph Bauer,Lilongwe; Malawi; Eastern Africa; Africa,Male,1889,Q767017,9300
337,386,Mary Bauermeister,Phnom Penh; Cambodia; South-Eastern Asia; Asia,Female,1934,Q1426004,9300
338,387,Bauhaus,Gustavia; Saint-Barthelemy; Caribbean; Americas,female,1819,Q679765,24100
339,388,Marilyn Baum,Djibouti; Djibouti; Eastern Africa; Africa,Female,1939,Q62992,3100
340,390,Hans Theo Baumann,Maseru; Lesotho; Southern Africa; Africa,Male,1924,Q1247808,9300
341,391,Otto Baumberger,Taipei; Taiwan; Eastern Asia; Asia,Male,1889,Q121025,3100
342,392,Willi Baumeister,Beijing; China; Eastern Asia; Asia,Male,1889,Q707911,24100
343,393,Lothar Baumgarten,Hanoi; Vietnam; South-Eastern Asia; Asia,Male,1944,Q455070,12400
344,395,Edward Bawden,Saint-Pierre; Saint Pierre and Miquelon; Northern America; Americas,Male,1903,Q3305396,5400
345,396,Glen Baxter,Thimphu; Bhutan; Southern Asia; Asia,Male,1797,Q216004,9300
346,397,Iain Baxter&,Adamstown; Pitcairn Island; Polynesia; Oceania,Male,1936,Q522534,12400
347,398,Hippolyte Bayard,Port Vila; Vanuatu; Melanesia; Oceania,Male,1801,Q559668,22200
348,399,Herbert Bayer,Santo Domingo; Dominican Republic; Caribbean; Americas,Male,1900,Q213637,5400
349,401,Ed Baynard,Dodoma; Tanzania; Eastern Africa; Africa,Male,1940,Q567070,9300
350,402,Thomas Bayrle,Nouakchott; Mauritania; Western Africa; Africa,Male,1937,Q960481,9000
351,403,Douglas Baz,Vilnius; Lithuania; Northern Europe; Europe,Male,1943,Q5663891,11600
352,404,Jean Bazaine,Thimphu; Bhutan; Southern Asia; Asia,Male,1904,Q708504,5400
353,405,Castera Bazile,Bamako; Mali; Western Africa; Africa,Male,1923,Q2941413,9000
354,406,William Baziotes,Kiev; Ukraine; Eastern Europe; Europe,Male,1912,Q652548,24100
355,407,Gifford Beal,Fort-de-France; Martinique; Caribbean; Americas,Male,1879,Q5559916,9000
356,408,Jack Beal,Bishkek; Kyrgyzstan; Central Asia; Asia,Male,1931,Q14828019,22200
357,409,Lester Beall,Palikir; Micronesia; Micronesia; Oceania,Male,1903,Q6531814,9300
358,411,Mark Beard,Road Town; Virgin Islands (British); Caribbean; Americas,Male,1956,Q7384311,6500
359,412,Romare Bearden,San Salvador; El Salvador; Central America; Americas,Male,1911,Q1291679,9300
360,413,Aubrey Beardsley,Taipei; Taiwan; Eastern Asia; Asia,Male,1872,Q272566,17200
361,414,Bruce Beasley,George Town; Cayman Islands; Caribbean; Americas,Male,1939,Q612519,17200
362,415,Beath,Tokyo; Japan; Eastern Asia; Asia,Male,1913,Q935676,9300
363,416,Felice Beato,Asmara; Eritrea; Eastern Africa; Africa,Male,1825,Q318352,22200
364,417,Cecil Beaton,Dublin; Ireland; Northern Europe; Europe,Male,1904,Q697096,17200
365,418,Leslie Beaton,Astana; Kazakhstan; Central Asia; Asia,Female,1844,Q1875842,17200
366,419,Robert Beauchamp,Athens; Greece; Southern Europe; Europe,Male,1923,Q7341977,17200
367,420,André Beaudin,Honiara; Solomon Islands; Melanesia; Oceania,Male,1895,Q1633247,24100
368,421,Alessandro Becchi,Montevideo; Uruguay; South America; Americas,Male,1946,Q3402687,11600
369,422,Bernd Becher,Wellington; New Zealand; Australia and New Zealand; Oceania,Male,1931,Q16947617,6500
370,423,Thelma Becherer,Philipsburg; Sint Maarten (Dutch part); Caribbean; Americas,Female,1916,Q3059832,9000
371,424,Robert Bechtle,Nuku'alofa; Tonga; Polynesia; Oceania,Male,1932,Q328645,24100
372,425,Gustav K. Beck,Tirana; Albania; Southern Europe; Europe,Male,1902,Q3938821,17200
373,426,A. Becker,Palikir; Micronesia; Micronesia; Oceania,male,1962,Q1448134,9300
374,427,Fred Becker,Bujumbura; Burundi; Eastern Africa; Africa,Male,1913,Q6498815,9000
375,428,Bill Beckley,Pristina; Kosovo; Eastern Europe; Europe,Male,1946,Q4908082,11600
376,429,Max Beckmann,Minsk; Belarus; Eastern Europe; Europe,Male,1884,Q164683,12400
377,430,Francis Bedford,Mata Utu; Wallis And Futuna Islands; Polynesia; Oceania,Male,1816,Q3504712,34700
378,431,René Beeh,Damascus; Syria; Western Asia; Asia,Male,1886,Q156622,12400
379,432,Jan Bontjes van Beek,Athens; Greece; Southern Europe; Europe,Male,1899,Q243240,9000
380,433,Chris Hendrik Beekman,Maseru; Lesotho; Southern Africa; Africa,Male,1887,Q4460192,22200
381,434,Max Beerbohm,St Peter Port; Guernsey and Alderney; Northern Europe; Europe,Male,1872,Q472071,9300
382,436,Hedda Beese,St. George's; Grenada; Caribbean; Americas,Female,1944,Q5301405,6500
383,437,"Beggarstaffs (James Pryde, Scottish 1866-1941 & William Nicholson, British 1872-1949)",Lilongwe; Malawi; Eastern Africa; Africa,Female,1866,Q982526,17200
384,438,Peter Behrens,Port Moresby; Papua new Guinea; Melanesia; Oceania,Male,1868,Q76726,12400
385,439,Edith Behring,New Delhi; India; Southern Asia; Asia,Female,1916,Q7350504,24100
386,440,John Behringer,Saint-Pierre; Saint Pierre and Miquelon; Northern America; Americas,Male,1939,Q2263497,22200
387,441,J. J. Beljon,Port-aux-Francais; French Southern Territories; Southern Africa; Africa,Male,1922,Q680192,11600
388,442,Alistair Macready Bell,Road Town; Virgin Islands (British); Caribbean; Americas,Male,1913,Q1708754,25800
389,443,Charles M. Bell,Beijing; China; Eastern Asia; Asia,Male,1848,Q9299679,20900
390,444,Larry Bell,Noumea; New Caledonia; Melanesia; Oceania,Male,1939,Q202621,11600
391,445,Vanessa Bell,Warsaw; Poland; Eastern Europe; Europe,Female,1879,Q255294,20900
392,446,William H. Bell,Alofi; Niue; Polynesia; Oceania,Male,1830,Q188626,25800
393,447,Ross Bellah,Dakar; Senegal; Western Africa; Africa,Male,1907,Q555508,9000
394,448,Joseph Bellanca,Sarajevo; Bosnia and Herzegovina; Southern Europe; Europe,Male,1930,Q180374,9300
395,449,John Bellany,Bishkek; Kyrgyzstan; Central Asia; Asia,Male,1942,Q158080,11600
396,450,Rudolf Belling,Vientiane; Laos; South-Eastern Asia; Asia,Male,1886,Q215029,9000
397,451,Mario Bellini,Paris; France; Western Europe; Europe,Male,1935,Q1360756,12400
398,452,Hans Bellmer,Taipei; Taiwan; Eastern Asia; Asia,Male,1902,Q213703,12400
399,453,Ernest J. Bellocq,Willemstad; Curaçao; Caribbean; Americas,Male,1873,Q712326,20900
400,455,George Bellows,Plymouth; Montserrat; Caribbean; Americas,Male,1882,Q167132,9300
401,456,Rossella Bellusci,Colombo; Sri Lanka; Southern Asia; Asia,Female,1947,Q678067,17200
402,457,Giandomenico Belotti,Pyongyang; Korea North; Eastern Asia; Asia,Male,1922,Q1259684,20900
403,458,Christian Belpaire,Adamstown; Pitcairn Island; Polynesia; Oceania,Male,1949,Q1629289,12400
404,459,Antoli Pawlowitsch Belski,Luanda; Angola; Middle Africa; Africa,Male,1896,Q15461781,11600
405,461,David Ben Shaul,Dili; East Timor; South-Eastern Asia; Asia,Male,1807,Q8009689,34700
406,462,Ahron Ben-Shmuel,Belmopan; Belize; Central America; Americas,Male,1903,Q472989,3100
407,463,Ben-Zion,Sao Tome; Sao Tome and Principe; Middle Africa; Africa,Male,1897,Q2173916,3100
408,464,Adolf Benca,N'Djamena; Chad; Middle Africa; Africa,Male,1959,Q213727,11600
409,465,W. T. Benda,Guatemala City; Guatemala; Central America; Americas,Male,1873,Q19802671,5400
410,466,C. Whitney Bender,Belmopan; Belize; Central America; Americas,male,1929,Q233207,6500
411,467,Niels Sylvester Bendtsen,N'Djamena; Chad; Middle Africa; Africa,Male,1943,Q2829958,17200
412,468,Nair Benedicto,Funafuti; Tuvalu; Polynesia; Oceania,Female,1940,Q4053785,9000
413,469,Luis Fernando Benedit,Vientiane; Laos; South-Eastern Asia; Asia,Male,1937,Q9024950,12400
414,470,G. A. Beneker,Lome; Togo; Western Africa; Africa,Male,1882,Q327520,3100
415,471,Lynda Benglis,Porto-Novo; Benin; Western Africa; Africa,Female,1941,Q538986,6500
416,472,Billy Al Bengston,Vienna; Austria; Western Europe; Europe,Male,1934,Q4912103,12400
417,473,Jim Bengston,Colombo; Sri Lanka; Southern Asia; Asia,Male,1942,Q215457,9300
418,474,Anthony Benjamin,Praia; Cape Verde; Western Africa; Africa,Male,1927,Q17325866,22200
419,475,Gordon Bennett,Nay Pyi Taw; Myanmar; South-Eastern Asia; Asia,Male,1933,Q1744626,9300
420,476,Henry Hamilton Bennett,Plymouth; Montserrat; Caribbean; Americas,Male,1843,Q5628273,3100
421,478,Ward Bennett,Alofi; Niue; Polynesia; Oceania,Male,1917,Q7968974,17200
422,479,Alexander Benois,Basseterre; Saint Kitts And Nevis; Caribbean; Americas,Male,1870,Q319861,17200
423,481,David Bentley,Ottawa; Canada; Northern America; Americas,Male,1938,Q161143,9300
424,482,Nicholas Bentley,Riyadh; Saudi Arabia; Western Asia; Asia,Male,1907,Q7029528,34400
425,483,Thomas Hart Benton,Diego Garcia; British Indian Ocean Territory; Eastern Africa; Africa,Male,1889,Q471764,12400
426,484,Roloff Beny,Tokyo; Japan; Eastern Asia; Asia,Male,1924,Q708491,17200
427,485,Etienne (Istvan) Béothy,Chisinau; Moldova; Eastern Europe; Europe,Male,1897,Q324611,38600
428,486,Christian Bérard,Roseau; Dominica; Caribbean; Americas,Male,1902,Q1079125,24100
429,487,Roberto Berdecio,Dodoma; Tanzania; Eastern Africa; Africa,Male,1913,Q7351596,9000
430,488,Vera Berdich,Saint Helier; Jersey; Northern Europe; Europe,Female,1915,Q2139869,11600
431,489,Ed Bereal,Mogadishu; Somalia; Eastern Africa; Africa,Male,1937,Q325185,9300
432,490,Stephen Lynn Berens,Bratislava; Slovakia; Eastern Europe; Europe,Male,1952,Q447005,5400
433,491,Berger (?),Kiev; Ukraine; Eastern Europe; Europe,male,1938,Q7152618,9000
434,492,Charles Berger,Saint-Pierre; Saint Pierre and Miquelon; Northern America; Americas,Male,1943,Q11678269,9300
435,493,Jason Berger,Ulan Bator; Mongolia; Eastern Asia; Asia,Male,1924,Q325184,22200
436,495,Hagbard Elis Bergh,Hanoi; Vietnam; South-Eastern Asia; Asia,Male,1881,Q895865,9300
437,496,Håkan Bergkvist,Bern; Switzerland; Western Europe; Europe,Male,1946,Q1351738,9300
438,497,Ella Bergmann-Michel,Nouakchott; Mauritania; Western Africa; Africa,Female,1896,Q809059,3100
439,498,Paul Bergtold,Bucharest; Romania; Eastern Europe; Europe,Male,1942,Q215618,3100
440,501,Henryk Berlewi,Brazzaville; Congo; Middle Africa; Africa,Male,1894,Q709033,9300
441,502,Eugene Berman,Nay Pyi Taw; Myanmar; South-Eastern Asia; Asia,Male,1899,Q1373050,25800
442,503,Mieczyslaw Berman,Brazzaville; Congo; Middle Africa; Africa,Male,1903,Q7941133,22200
443,504,Sarah Berman,Santo Domingo; Dominican Republic; Caribbean; Americas,Female,1895,Q708763,5400
444,505,Wallace Berman,George Town; Cayman Islands; Caribbean; Americas,Male,1926,Q7962743,22200
445,506,Zeke Berman,Mbabane; Swaziland; Southern Africa; Africa,Male,1951,Q648761,9300
446,507,Cundo Bermúdez,Antananarivo; Madagascar; Eastern Africa; Africa,Male,1914,Q6303491,12400
447,508,José Ygnacio Bermudez,Washington; United States; Northern America; Americas,Male,1922,Q5660652,24100
448,509,Thoni Bern,New Delhi; India; Southern Asia; Asia,female,1929,Q20769411,24100
449,510,Camille Bernabé,Juba; South Sudan; Middle Africa; Africa,Male,1808,Q472989,9000
450,511,Émile Bernard,Mbabane; Swaziland; Southern Africa; Africa,Male,1868,Q264193,9300
451,512,Francis Bernard,Seoul; Korea South; Eastern Asia; Asia,Male,1900,Q318364,11600
452,513,Valère Bernard,Mbabane; Swaziland; Southern Africa; Africa,Male,1860,Q380404,17200
453,514,Jerry Berndt,Basseterre; Saint Kitts And Nevis; Caribbean; Americas,Male,1943,Q724590,17200
454,515,Lucian Bernhard,Vatican City; Vatican City State (Holy See); Southern Europe; Europe,Male,1883,Q472989,9300
455,516,Ruth Bernhard,Nairobi; Kenya; Eastern Africa; Africa,Female,1905,Q2177580,5400
456,517,Antonio Berni,Caracas; Venezuela; South America; Americas,Male,1905,Q1554906,24100
457,518,Janez Bernik,Hong Kong; Hong Kong S.A.R.; Eastern Asia; Asia,Male,1933,Q1502530,12400
458,519,Judith Bernstein,Port of Spain; Trinidad And Tobago; Caribbean; Americas,Female,1942,Q893716,17200
459,520,Richard Bernstein,Bangui; Central African Republic; Middle Africa; Africa,Male,1939,Q2178400,20900
460,521,Jean Berque,Oslo; Norway; Northern Europe; Europe,Male,1896,Q229272,9300
461,522,Miguel Ortiz Berrocal,Luanda; Angola; Middle Africa; Africa,Male,1933,Q586843,25800
462,523,Bertall & Cie.,Tegucigalpa; Honduras; Central America; Americas,Female,1927,Q210134,9300
463,524,M. Berthaud,Marigot; Saint-Martin (French part); Caribbean; Americas,Male,1897,Q6989468,11600
464,525,Palme Berthold,Bamako; Mali; Western Africa; Africa,female,1793,Q3777954,6500
465,526,Berthold-Mahn (Charles Désiré),Cayenne; French Guiana; South America; Americas,Male,1893,Q983371,11600
466,527,René Bertholo,Majuro; Marshall Islands; Micronesia; Oceania,Male,1935,Q10359463,9300
467,528,Paul Berthon,Wellington; New Zealand; Australia and New Zealand; Oceania,Male,1872,Q2178796,34700
468,529,Jake Berthot,Bujumbura; Burundi; Eastern Africa; Africa,Male,1939,Q1274234,17200
469,530,Gianni Bertini,George Town; Cayman Islands; Caribbean; Americas,Male,1922,Q704572,34400
470,531,Harry Bertoia,Mbabane; Swaziland; Southern Africa; Africa,Male,1915,Q2551765,9300
471,532,Emilio Bertonati,Sarajevo; Bosnia and Herzegovina; Southern Europe; Europe,Male,1905,Q1373050,12400
472,533,Albert Besnard,Kinshasa; Congo The Democratic Republic Of The; Middle Africa; Africa,Male,1849,Q424348,9300
473,534,Forrest Bess,Noumea; New Caledonia; Melanesia; Oceania,Male,1911,Q5470435,20900
474,535,Ruth Bessoudo Courvoisier,Flying Fish Cove; Christmas Island; Australia and New Zealand; Oceania,Female,1914,Q325184,17200
475,536,Alan Randall Best,Maputo; Mozambique; Eastern Africa; Africa,Male,1958,Q567547,11600
476,537,William Betsch,Harare; Zimbabwe; Eastern Africa; Africa,Male,1851,Q55193,11600
477,538,Pierre Betz,Rome; Italy; Southern Europe; Europe,Male,1899,Q3439545,12400
478,539,Wim Beuning,San Juan; Puerto Rico; Caribbean; Americas,Male,1914,Q219634,22200
479,540,Joseph Beuys,Sanaa; Yemen; Western Asia; Asia,Male,1921,Q153965,9300
480,541,Art Bevacqua,Hong Kong; Hong Kong S.A.R.; Eastern Asia; Asia,Male,1900,Q683009,9300
481,542,Thomas Bewick,Maputo; Mozambique; Eastern Africa; Africa,Male,1753,Q3336745,12400
482,544,Jyoti Bhatt,Asuncion; Paraguay; South America; Americas,Male,1934,Q115700,17200
483,545,Domenico Bianchi,Amsterdam; Netherlands The; Western Europe; Europe,Male,1955,Q200622,17200
